name,latitude,longitude,category
Lamont Crescent/stanley Street,-38.09872403353474,145.2730355366941,trail
Walking Trail - Casey (195),-38.03366328605573,145.36255311812826,trail
Magdalene Place Walkway,-38.02073860781914,145.31803600944053,trail
Brendan Court,-38.00299023980439,145.27658601592466,park
Bridle Court Walkway,-37.96747963667922,145.27445445596638,trail
Satterley Close & Hardman Crt,-37.978397541867054,145.2486121333233,trail
Brisco - Paran,-37.98875652666904,145.27231702386862,trail
Brent Court Walkway,-38.0569541185782,145.3590434404014,trail
Fulham Court/chiswick Court,-38.02384647639619,145.25284804085348,trail
Heyfield Crt-maramba Dr To End,-37.998050832262614,145.29487719434042,trail
Dickson Mews Reserve,-38.05650909187409,145.35439756313184,park
Park - Casey (27),-37.989378337641554,145.311840067642,park
Cyril Molyneux Reserve,-38.02982489341216,145.32624463335995,active_sport
Ray Giles Resevre,-37.98245969600701,145.23402907794028,park
Kidds Road Reserve,-37.98813936177465,145.25004103592502,park
Dalton Road Reserve,-38.00149734417873,145.3428475437578,active_sport
Siandra Pl. Walkway,-38.044275639501585,145.35231454660052,trail
"Hobart Avenue,w-way.",-38.04356578885006,145.3560195448686,trail
Whisken Way & Mandurah Chase,-38.04186353288611,145.36177120046167,park
"Bryn Mawr Blvd Entrance,center",-38.04251719244058,145.36083008987754,park
Willona Way Reserve,-38.04541450794782,145.35227822793635,trail
Walking Trail - Casey (196),-38.05075153692632,145.27486147186002,trail
The Parkway Walkway,-38.05061177453279,145.27380011935747,trail
Walking Trail - Casey (197),-38.05086190859563,145.27573922558227,trail
Walking Trail - Casey (198),-38.05097146298229,145.27661700120257,trail
The Parkway/ Arnica Close Wkwy,-38.051106433795944,145.27767156147317,trail
"Amos Ct,walkway",-38.05374959022594,145.29209284206274,park
Walking Trail - Casey (199),-38.051808402969804,145.32819969967508,trail
Jim Ct Walk Way,-38.057372685654066,145.33579441833365,trail
Louise -mack W-way,-38.05483419140023,145.25349572261,trail
Amy-mack W/way,-38.05472349491755,145.25258262782904,trail
Rowcroft Reserve,-38.055008472230575,145.25645964318744,trail
Melington Drive Reserve,-38.067164897980675,145.24480320108708,park
Walking Trail - Casey (200),-38.06239150833351,145.29614661582406,trail
Park - Casey (28),-38.06877023808241,145.29806444066375,park
Feenan Cres  W/way,-38.062751387680336,145.2838324432257,trail
Berkshire Place W-way,-38.065743930951086,145.30576362883704,trail
Walking Trail - Casey (201),-38.065183598985676,145.30590727334877,trail
Walking Trail - Casey (202),-38.06640185729394,145.30621212876096,trail
Cresthaven Entrance & Reserve,-38.063055094879175,145.34045763689676,park
Park - Casey (29),-38.06635128474685,145.34664320197402,park
Lorne Court Walkway,-38.06789638877338,145.3521806818989,trail
Narrew-cran. Rd [hammilton Dr],-38.076731742724256,145.2947031306007,park
Bernborough Avenue Reserve,-38.09676431764072,145.2573237572562,park
"Nariel Way , W/way .",-38.092823303507345,145.2563026659962,trail
Dior/raffindale Link Crt Heads,-38.09749204495709,145.26053495398298,trail
Wallace Road Cranbourne West,-38.10402448543527,145.2692584897532,trail
Reginald Ct./ Douglas Ct.,-38.10165585782259,145.25646495269993,trail
Hunt Club Wetland,-38.10248509885613,145.3014416840679,wetland
Linsell Boulevard,-38.10002210970083,145.3035769465588,trail
Linsell Boulevard (2),-38.10038152013914,145.3063050048844,park
Nature Reserve - Casey (15),-38.060475556859686,145.37508830628508,nature
Nature Reserve - Casey (16),-38.050719343258294,145.36469426834782,nature
Nature Reserve - Casey (17),-38.05148060527623,145.36409253532216,nature
Adamson Reserve,-38.05203579592269,145.364206224883,nature
Power Reserve (2),-37.9810766798989,145.24225202559074,active_sport
Webb Street Shopping Centre,-38.02743015966714,145.30584204023603,nature
Avebury Drive Reserve,-38.0244496471432,145.32577273582993,park
Active Sport Facility - Casey,-37.98717388010735,145.23040063647605,active_sport
Lawson Poole Reserve,-38.085414695829236,145.27226107958487,park
Lawson Poole Tree Reserve,-38.081946591242534,145.27348333538527,park
Corner Of Fox Narre Warren Nth,-37.992262373599544,145.31349008374053,park
Casey Fields,-38.122632070000584,145.31195721726337,active_sport
Hillsmeade Soccer Reserve,-38.06460928401905,145.3096120852759,active_sport
Greenaway Terrace Walkway,-38.11103591912236,145.30273907750316,trail
Hunt Club Estate Reserve,-38.105994251703876,145.2990999783084,park
Archers Field Drive Walkway,-38.110154868289186,145.30500485118387,trail
Park - Casey (30),-38.10988355093709,145.26322768583088,park
Todd Ct./ Maureeencl.,-38.106115989004216,145.25415149194157,trail
Waterhouse Way Reserve,-38.13552937057928,145.25495844155105,park
"Retarding Basins, Princes Fwy",-37.99908371437658,145.28885304686176,nature
"Flood Plains, Cardinia Creek",-38.09598635468569,145.39111259612292,nature
"Retarding Basins, Narre Warren Township",-38.02304767816808,145.31119515171878,nature
"David Collins Dr, Endeavour Hills",-37.99478115874902,145.26631570548832,nature
Marrawah Place Reserve,-37.996946761820844,145.27911988912214,park
Walking Trail - Casey (203),-38.07585868136796,145.28758529129115,trail
Walking Trail - Casey (204),-37.96058207031303,145.26327925195488,trail
Walking Trail - Casey (205),-37.962079931620224,145.26292039331796,trail
Walking Trail - Casey (206),-37.95707013721786,145.26780836543242,trail
Walking Trail - Casey (207),-37.98311068216851,145.2437388169084,trail
Walking Trail - Casey (208),-37.977958045198775,145.2480657455921,trail
Walking Trail - Casey (209),-37.981034457916884,145.24768960529167,trail
Walking Trail - Casey (210),-37.98161887570907,145.25003968024177,trail
Walking Trail - Casey (211),-37.98151394818908,145.2491498664023,trail
Walking Trail - Casey (212),-37.981415903273344,145.24836781231284,trail
Walking Trail - Casey (213),-37.98175564463243,145.25113319367688,trail
Walking Trail - Casey (214),-37.976894048964944,145.2522467331918,trail
Walking Trail - Casey (215),-37.97674023202733,145.25130176411295,trail
Walking Trail - Casey (216),-37.976615146660215,145.2504494906,trail
Walking Trail - Casey (217),-37.977513408300965,145.25371856257206,trail
Walking Trail - Casey (218),-37.98138079278224,145.2658066064685,trail
Walking Trail - Casey (219),-37.98128253183185,145.26500016467932,trail
Walking Trail - Casey (220),-37.9860686191052,145.2694953065376,trail
Walking Trail - Casey (221),-37.98583310566036,145.27033406664458,trail
Walking Trail - Casey (222),-37.98219079611884,145.26857917300967,trail
Walking Trail - Casey (223),-37.98844059745339,145.25690026557606,trail
Walking Trail - Casey (224),-37.979981005193856,145.2591096832792,trail
Walking Trail - Casey (225),-37.980009350210764,145.2607987726767,trail
Walking Trail - Casey (226),-37.980102940232385,145.25998362819425,trail
Endeavour Hills Leisure Centre Gardens,-37.97845431754878,145.25942625015358,park
Walking Trail - Casey (227),-37.98594076925316,145.2743861051323,trail
Walking Trail - Casey (228),-37.98501405943076,145.27447593217752,trail
Walking Trail - Casey (229),-37.98412304898871,145.2739006648322,trail
Rupertswood Rise (2),-38.061569963541686,145.29549170682807,trail
Blue Jay Court,-38.067592223244134,145.2975343889467,trail
Bernly Boulevard Tree Reserve,-38.06820954843698,145.34511286777916,park
Red Gum Reserve (3),-38.04188030305532,145.31542747651335,park
Harkaway Memorial Reserve,-38.00231848187899,145.34182446919823,nature
Graneel Reserve,-38.02578114495006,145.35186038330227,trail
Redwood Av. Reserve,-38.05044135833982,145.27121766881044,park
Pledger Close,-38.054504142602376,145.291526581963,trail
Kalastaire Gr./ Centre Rd.,-38.04894615388303,145.327080782876,trail
Bellevue Drive,-38.05175177821013,145.33179516897374,trail
Pioneer Court Walkway,-38.05271238642501,145.338061723397,park
Fig Tree Hill St3&4.res,-38.05926798672205,145.24522934664688,park
Casey Central Town Park,-38.07013355688952,145.2966784119626,active_sport
Walking Trail - Casey (230),-38.06514569391855,145.30598724194252,trail
Central Parkway,-38.0988434187808,145.2643232548288,trail
Hampton Park Senior Citizens,-38.02683846459796,145.2611392824043,active_sport
Hugh Hodson Reserve,-38.025743404998664,145.32678663104411,park
Betula Reserve (2),-37.98850813691301,145.23109654194784,active_sport
Oakgrove Community Centre,-38.05760477186011,145.2981044456946,nature
Brooklands Green Reserve,-38.10729293634257,145.26305027739133,trail
Active Sport Facility - Casey (2),-38.1487520093093,145.23452588191702,active_sport
Park - Casey (31),-38.218827551187644,145.413667141025,park
Baringa Park Drive Reserve,-38.055133163946245,145.2960085487735,nature
Frog Hollow Reserve (3),-37.98952605718198,145.27461653823556,active_sport
"Nestle Ret Res, And Creek Bank",-38.00852893828489,145.3253770147146,nature
Robinson Rd Reserve,-37.993492589843946,145.3329690041337,nature
Walking Trail - Casey (231),-38.027323149445294,145.34134786996376,trail
Walking Trail - Casey (232),-38.038752893470125,145.35343710141703,trail
Walking Trail - Casey (233),-38.03977294511505,145.35356032534517,trail
Walking Trail - Casey (234),-38.03504056465533,145.35234744142576,trail
Walking Trail - Casey (235),-38.05468019743633,145.3545205286068,trail
Walking Trail - Casey (236),-38.06105246780782,145.34883722957994,trail
Devon Reserve (2),-38.05772239056652,145.3523733545122,park
Walking Trail - Casey (237),-37.99137380540417,145.32955124145795,trail
Walking Trail - Casey (238),-38.00597468132769,145.314428095268,trail
Walking Trail - Casey (239),-37.9861939708232,145.2684214898781,trail
Walking Trail - Casey (240),-37.99071229466041,145.25908645352519,trail
Walking Trail - Casey (241),-37.98974941292517,145.25898627428242,trail
Pool In The Park,-37.988641980381395,145.24420942007507,active_sport
Robinson/reid Rec Reserve,-37.99762157720588,145.242829288391,active_sport
Walking Trail - Casey (242),-38.04379599003109,145.33234465481712,trail
Walking Trail - Casey (243),-38.04848034428945,145.34698028757944,trail
Walking Trail - Casey (244),-38.046547252254854,145.32877598975645,trail
Nature Reserve - Casey (18),-38.044538798880296,145.31959503687983,nature
Walking Trail - Casey (245),-38.05602203824823,145.32805849219517,trail
Homestead Rd/greaves Rd Wkway,-38.05717951859878,145.334498664633,trail
Sweeney Dve Reserve,-38.03304291584696,145.32429658688454,park
Percy Trewin Annexe,-38.02518234440519,145.30980093525446,park
Walking Trail - Casey (246),-37.984372992203056,145.31422278124296,trail
Nature Reserve - Casey (19),-37.98123747800272,145.31902280665452,nature
Walking Trail - Casey (247),-38.00511658406208,145.3234201801064,trail
Walking Trail - Casey (248),-37.99849946495659,145.29663689825125,trail
Walking Trail - Casey (249),-37.99686942827237,145.29537134617271,trail
Nature Reserve - Casey (20),-37.99817188599831,145.3253227366221,nature
Walking Trail - Casey (250),-37.9946941753918,145.3243370616687,trail
Bray Bvd Reserve,-38.08257556938731,145.30354329684678,nature
Lakes Boulevard,-38.177831440474066,145.26212351952267,park
Smiths Lane Drainage Reserve,-38.18067460989251,145.25911152903288,trail
Anchorage Drive,-38.21587329019173,145.34105167472228,park
Joan Phillips Reserve,-37.9666575593719,145.27816115678047,park
Ernst Wanke Tres(bellbird Park,-38.01634708140066,145.33057630326874,park
Berwick Springs Wetlands Res,-38.07071574625922,145.33237732952531,wetland
Hessell Road Tree Reserve,-38.019614005286705,145.327355579484,park
Springvalley Way To Amberly,-38.04624205695695,145.29054448506488,active_sport
Sheldon Drive Reserve,-38.01512796694463,145.32927909670576,park
Park - Casey (32),-38.08294981229837,145.32774121168507,park
Bowen Street Kindergarten,-38.099604872764495,145.28599358657135,park
Park - Casey (33),-38.08627287379859,145.32146790214986,park
Wurundjeri Res & Grossi Park,-38.07380423977594,145.35736118942174,park
Bridgewater Bvd Entrance & Sur (2),-38.062880065748985,145.34857759526722,park
Glover Rec Reserve,-38.15586795511157,145.30292140495476,active_sport
Walking Trail - Casey (251),-38.07436826089226,145.35199097915836,trail
Walking Trail - Casey (252),-38.07402220962263,145.3430969344706,trail
Walking Trail - Casey (253),-38.07559307279008,145.3560463166661,trail
Wilson Botanic Park (2),-38.02435371068577,145.3410939853309,park
Simone Court,-37.999840392876486,145.27933472468348,park
Farnsworth Ct. Walk Way,-38.02013018779638,145.3323863363347,trail
Heather Grove Wetlands,-38.10519041366105,145.32278189362873,wetland
Harley Ct. Walkway,-38.02390174634674,145.33552966632507,trail
Walking Trail - Casey (254),-38.10180751330949,145.30477611020774,trail
Walking Trail - Casey (255),-38.004146236005845,145.2696854521958,trail
"Princes Highway, Berwick (2)",-38.02973212676911,145.3317501800508,park
Quarry Hills Reserve & Walkway,-38.02882368149238,145.33533259912048,park
Buchanan Park,-38.03878844961283,145.34101657884878,park
Chirnside Walk Reserve,-38.05109915678682,145.34502811949085,trail
Campbell Drive/pride Court,-38.03910469205885,145.26026193232576,trail
Waverley Park Reserve,-38.070621658880064,145.27304226224305,park
Gipps Crs./ Wentworth St.,-38.07339188331779,145.26575160799715,park
Mcguigan Dv./ Crystal Gdns.,-38.10591912127005,145.25851255302152,trail
Sweeney Reserve (2),-38.038668452902435,145.32650945621046,active_sport
Lochalsh Court Reserve,-37.96478882799501,145.26504542133537,park
Glasgow Court Reserve,-37.96555440257029,145.26845116547068,park
Walking Trail - Casey (256),-38.003041642464034,145.27360278490923,trail
Matthew Flinders Tree Reserve,-37.975981790384026,145.2543202954288,park
Ken Browne Reserve (2),-38.01069678263639,145.285649715274,nature
Nature Reserve - Casey (21),-38.01139963276528,145.2565667704005,nature
Walking Trail - Casey (257),-38.01666472258709,145.2776844433598,trail
Walking Trail - Casey (258),-38.01481719286647,145.27690042670946,trail
Walking Trail - Casey (259),-38.01816656636676,145.27915061721157,trail
Walking Trail - Casey (260),-38.013577373628316,145.277438120887,trail
Walking Trail - Casey (261),-38.01408035436592,145.2768829781406,trail
Walking Trail - Casey (262),-38.01737412001221,145.28194814120033,trail
Walking Trail - Casey (263),-38.01722210673722,145.279604834623,trail
Walking Trail - Casey (264),-38.01019314309068,145.31071174333752,trail
Walking Trail - Casey (265),-38.01043301869929,145.31931662767516,trail
Western Way,-38.02182762626226,145.29672656983027,trail
Walking Trail - Casey (266),-38.02616209502057,145.32448283072645,trail
Walking Trail - Casey (267),-38.03098419057531,145.2731271476607,trail
Walking Trail - Casey (268),-38.03508812564038,145.28212053474599,trail
Walking Trail - Casey (269),-38.03593770661628,145.2828396468465,trail
Walking Trail - Casey (270),-38.026408453161764,145.26281753453114,trail
Walking Trail - Casey (271),-38.02159684457096,145.26511302885135,trail
Walking Trail - Casey (272),-38.04854551524824,145.25036135353957,trail
Park - Casey (34),-38.04748600997786,145.24992833606706,park
Ronans Ret Garden Bed,-38.051608165570144,145.24789356696942,park
Walking Trail - Casey (273),-38.0456746606002,145.2566322779092,trail
Meduno Drive Reserve,-38.04288132149875,145.260145155883,park
Sallys Run Drainage Reserve,-38.05143611979115,145.2798445204619,nature
Walking Trail - Casey (274),-38.04013187009964,145.2835173936523,trail
Walking Trail - Casey (275),-38.04247151565939,145.28177279009861,trail
Prospect Hill Recreation Reserve,-38.0088013876523,145.31347758194812,nature
Dandenong Creek Floodplains - MWC - Casey,-37.97441873383591,145.23594005911224,nature
